period,posts,avg_sentiment,positive_rate,negative_rate,rolling_mean,rolling_std,z_score,trend_flag
2014-11-07,2,1.0,1.0,0.0,0.8989010989010989,0.17470338748346145,0.5786888425873926,normal
2014-11-08,1,1.0,1.0,0.0,0.8989010989010989,0.17470338748346145,0.5786888425873926,normal
2014-11-16,1,1.0,1.0,0.0,0.8989010989010989,0.17470338748346145,0.5786888425873926,normal
2014-11-21,1,1.0,1.0,0.0,0.8989010989010989,0.17470338748346145,0.5786888425873926,normal
2014-11-22,2,1.0,1.0,0.0,0.8989010989010989,0.17470338748346145,0.5786888425873926,normal
2014-11-23,1,1.0,1.0,0.0,0.9428571428571428,0.1511857892036902,0.3779644730092291,normal
2014-11-24,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-11-27,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-11-28,2,1.0,1.0,0.0,1.0,0.0,,normal
2014-11-29,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-12-03,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-12-10,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-12-11,1,1.0,1.0,0.0,1.0,0.0,,normal
2014-12-12,1,0.0,0.0,0.0,0.8571428571428571,0.377964473009227,-2.2677868380553647,negative_spike
2014-12-13,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2014-12-15,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2014-12-17,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2014-12-19,1,0.0,0.0,0.0,0.7142857142857143,0.4879500364742664,-1.4638501094228005,normal
2014-12-22,1,1.0,1.0,0.0,0.7142857142857143,0.4879500364742664,0.5855400437691202,normal
2014-12-25,1,1.0,1.0,0.0,0.7142857142857143,0.4879500364742664,0.5855400437691202,normal
2014-12-26,2,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2014-12-31,3,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-01-01,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-01-02,2,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-01-06,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-09,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-10,3,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-12,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-16,2,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-19,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-22,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-23,3,1.0,1.0,0.0,1.0,0.0,,normal
2015-01-25,1,0.0,0.0,0.0,0.8571428571428571,0.377964473009227,-2.2677868380553647,negative_spike
2015-01-29,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-01-31,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-03,5,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-04,4,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-05,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-06,2,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-12,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-02-19,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-02-20,1,1.0,1.0,0.0,1.0,0.0,,normal
2015-02-23,1,0.0,0.0,0.0,0.8571428571428571,0.377964473009227,-2.2677868380553647,negative_spike
2015-02-24,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-02-28,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-03-02,2,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-03-05,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-03-06,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-03-10,1,1.0,1.0,0.0,0.8571428571428571,0.377964473009227,0.3779644730092276,normal
2015-03-13,5,0.6,0.8,0.2,0.9428571428571428,0.15118578920369016,-2.2677868380553745,negative_spike
2015-03-14,2,1.0,1.0,0.0,0.9428571428571428,0.15118578920369016,0.3779644730092292,normal
2015-03-15,3,0.3333333333333333,0.3333333333333333,0.0,0.8476190476190476,0.2713867971195235,-1.8950284971277132,normal
2015-03-17,2,0.5,0.5,0.0,0.7761904761904762,0.28977276264040713,-0.953127801501531,normal
2015-03-18,6,0.5,0.6666666666666666,0.16666666666666666,0.7047619047619048,0.28702082220799274,-0.7134043557770937,normal
2015-03-19,2,0.5,0.5,0.0,0.6333333333333334,0.26246692913372666,-0.508000508000763,normal
2015-03-20,7,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.5517006802721088,0.21376353610547935,-0.5760068061370553,normal
2015-03-22,3,1.0,1.0,0.0,0.608843537414966,0.27384649262408595,1.4283785738383787,normal
2015-03-23,1,1.0,1.0,0.0,0.608843537414966,0.27384649262408595,1.4283785738383787,normal
2015-03-24,2,1.0,1.0,0.0,0.7040816326530612,0.27795588718114733,1.0646234924108122,normal
2015-03-25,3,0.0,0.3333333333333333,0.3333333333333333,0.6326530612244898,0.3833893143726378,-1.6501583051675208,normal
2015-03-26,2,0.5,0.5,0.0,0.6326530612244898,0.3833893143726378,-0.34600093495448025,normal
2015-03-27,5,1.0,1.0,0.0,0.7040816326530612,0.40074032558752065,0.7384292232459919,normal
2015-03-28,1,1.0,1.0,0.0,0.7857142857142857,0.3933978962347213,0.5447047794019225,normal
2015-03-29,4,0.75,0.75,0.0,0.75,0.3818813079129864,0.0,normal
2015-03-30,1,1.0,1.0,0.0,0.75,0.3818813079129864,0.6546536707079775,normal
2015-03-31,4,0.5,0.75,0.25,0.6785714285714286,0.37400662077154756,-0.47745526055942317,normal
2015-04-01,2,1.0,1.0,0.0,0.8214285714285714,0.23779743280283505,0.7509392614826398,normal
2015-04-02,3,1.0,1.0,0.0,0.8928571428571429,0.19669894811736024,0.5447047794019234,normal
2015-04-03,7,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.7908163265306122,0.29337104404650544,-1.7217174328092764,normal
2015-04-04,3,0.6666666666666666,0.6666666666666666,0.0,0.7431972789115646,0.2805297755541557,-0.2728074483135353,normal
2015-04-05,1,1.0,1.0,0.0,0.7789115646258503,0.29697208593582103,0.744475477139388,normal
2015-04-06,5,0.6,0.8,0.2,0.7217687074829932,0.285606555653628,-0.42635123414558207,normal
2015-04-07,1,1.0,1.0,0.0,0.7931972789115646,0.28341478278214266,0.7296821960321035,normal
2015-04-08,3,1.0,1.0,0.0,0.7931972789115646,0.28341478278214266,0.7296821960321035,normal
2015-04-09,4,0.75,0.75,0.0,0.7574829931972789,0.2683634670317806,-0.027883799833278683,normal
2015-04-10,3,0.0,0.3333333333333333,0.3333333333333333,0.7166666666666667,0.35862391318916664,-1.9983794730627455,normal
2015-04-11,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.669047619047619,0.387349561171408,-0.86669592370011,normal
2015-04-12,1,1.0,1.0,0.0,0.669047619047619,0.387349561171408,0.8544023644986901,normal
2015-04-13,2,0.0,0.5,0.5,0.5833333333333333,0.4639803635691683,-1.2572371141874248,normal
2015-04-14,3,0.6666666666666666,0.6666666666666666,0.0,0.5357142857142857,0.4299470866914871,0.30457790041114324,normal
2015-04-15,8,0.875,0.875,0.0,0.5178571428571429,0.4095624520343655,0.8720107406547366,normal
2015-04-16,4,1.0,1.0,0.0,0.5535714285714286,0.44273605188668724,1.0083402278313427,normal
2015-04-17,9,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.6488095238095237,0.3694474280819965,0.04833473317123655,normal
2015-04-18,7,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.6828231292517007,0.3457630499456221,-0.32217021986776284,normal
2015-04-19,3,1.0,1.0,0.0,0.6828231292517007,0.3457630499456221,0.9173243664937054,normal
2015-04-20,5,1.0,1.0,0.0,0.8256802721088435,0.18655165454713815,0.9344314223013718,normal
2015-04-21,2,1.0,1.0,0.0,0.8732993197278912,0.18167651830885176,0.697397117973807,normal
2015-04-23,8,1.0,1.0,0.0,0.891156462585034,0.1879078546521511,0.5792388914047985,normal
2015-04-24,5,1.0,1.0,0.0,0.891156462585034,0.1879078546521511,0.5792388914047985,normal
2015-04-25,1,1.0,1.0,0.0,0.9387755102040816,0.16198477414681128,0.37796447300922853,normal
2015-04-26,2,0.5,0.5,0.0,0.9285714285714286,0.18898223650461327,-2.267786838055368,negative_spike
2015-04-27,3,1.0,1.0,0.0,0.9285714285714286,0.18898223650461327,0.37796447300922775,normal
2015-04-28,1,1.0,1.0,0.0,0.9285714285714286,0.18898223650461327,0.37796447300922775,normal
2015-04-29,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8809523809523808,0.20892772350933586,-1.025645188136743,normal
2015-04-30,6,1.0,1.0,0.0,0.8809523809523808,0.20892772350933586,0.5698028822981914,normal
2015-05-01,2,1.0,1.0,0.0,0.8809523809523808,0.20892772350933586,0.5698028822981914,normal
2015-05-02,3,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333333,0.21516574145596717,-0.7745966692414847,normal
2015-05-03,10,0.8,0.8,0.0,0.8761904761904761,0.1606863585376981,-0.47415646781616017,normal
2015-05-04,3,0.6666666666666666,0.6666666666666666,0.0,0.8285714285714285,0.16714217880746843,-0.9686648999069257,normal
2015-05-05,1,0.0,0.0,0.0,0.6857142857142857,0.337121333722435,-2.034028158772238,negative_spike
2015-05-06,6,1.0,1.0,0.0,0.7333333333333334,0.35694174231575543,0.747087367637629,normal
2015-05-07,4,0.0,0.5,0.5,0.5904761904761904,0.4258822153784554,-1.3864776906719865,normal
2015-05-08,1,1.0,1.0,0.0,0.5904761904761904,0.4258822153784554,0.9615893661112168,normal
2015-05-09,2,1.0,1.0,0.0,0.6380952380952382,0.45355736761107235,0.7979249985750357,normal
2015-05-10,4,1.0,1.0,0.0,0.6666666666666666,0.4714045207910314,0.707106781186548,normal
2015-05-11,3,1.0,1.0,0.0,0.7142857142857143,0.4879500364742663,0.5855400437691202,normal
2015-05-12,4,0.75,0.75,0.0,0.8214285714285714,0.37400662077154756,-0.19098210422376913,normal
2015-05-13,5,0.4,0.6,0.2,0.7357142857142858,0.3944556224662514,-0.8510825213120358,normal
2015-05-14,3,1.0,1.0,0.0,0.8785714285714287,0.23068221802793018,0.5263889538892382,normal
2015-05-15,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8309523809523809,0.23578642474756237,-0.6967564585688163,normal
2015-05-16,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7357142857142858,0.2855191132326587,-1.4092960286447354,normal
2015-05-17,5,1.0,1.0,0.0,0.7357142857142858,0.2855191132326587,0.9256323028376661,normal
2015-05-18,3,1.0,1.0,0.0,0.7357142857142858,0.2855191132326587,0.9256323028376661,normal
2015-05-19,3,0.3333333333333333,0.3333333333333333,0.0,0.6761904761904762,0.32301489801342614,-1.0614282652773868,normal
2015-05-20,5,1.0,1.0,0.0,0.7619047619047619,0.3170632437371136,0.7509392614826393,normal
2015-05-21,3,1.0,1.0,0.0,0.7619047619047619,0.3170632437371136,0.7509392614826393,normal
2015-05-22,11,0.6363636363636364,0.8181818181818182,0.18181818181818182,0.7575757575757576,0.31878250177897943,-0.38023455031468717,normal
2015-05-23,4,1.0,1.0,0.0,0.8528138528138527,0.26615456534959964,0.5530100413375033,normal
2015-05-24,2,0.0,0.5,0.5,0.7099567099567098,0.40575034990931064,-1.7497377639117067,normal
2015-05-25,3,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5194805194805194,0.5382318009107722,-1.584473179345328,normal
2015-05-26,5,0.4,0.6,0.2,0.529004329004329,0.5349689598565225,-0.24114357782352025,normal
2015-05-27,4,0.5,0.75,0.25,0.4575757575757576,0.49336274203163816,0.08598995994213494,normal
2015-05-28,5,0.6,0.6,0.0,0.4004329004329004,0.44038699544705817,0.4531630171424779,normal
2015-05-29,9,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.42063492063492064,0.4559812180914958,0.7832402804608368,normal
2015-05-30,8,1.0,1.0,0.0,0.42063492063492064,0.4559812180914958,1.2705897883031352,normal
2015-05-31,4,0.5,0.75,0.25,0.4920634920634921,0.4165661254358903,0.01905221632748758,normal
2015-06-01,5,1.0,1.0,0.0,0.6825396825396826,0.24627739912388175,1.2890355289996769,normal
2015-06-02,2,1.0,1.0,0.0,0.7682539682539683,0.23573967048390204,0.9830591146171003,normal
2015-06-03,11,0.7272727272727273,0.8181818181818182,0.09090909090909091,0.8007215007215007,0.2064701105954572,-0.3557356231221463,normal
2015-06-04,6,0.6666666666666666,0.6666666666666666,0.0,0.8102453102453103,0.19698819611948792,-0.7288692744389244,normal
2015-06-05,9,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.7784992784992786,0.21969074977511596,-1.0148070556996,normal
2015-06-06,5,0.4,0.6,0.2,0.6927849927849928,0.23535601259619376,-1.2440089783783488,normal
2015-06-07,6,1.0,1.0,0.0,0.7642135642135643,0.24284955476309467,0.9709156601767327,normal
2015-06-08,5,1.0,1.0,0.0,0.7642135642135643,0.24284955476309467,0.9709156601767327,normal
2015-06-09,5,0.2,0.6,0.4,0.64992784992785,0.29585147422452,-1.5207896161653138,normal
2015-06-10,6,1.0,1.0,0.0,0.688888888888889,0.3243226559850313,0.959264193758545,normal
2015-06-11,10,1.0,1.0,0.0,0.7365079365079367,0.3443676309639623,0.7651475917016065,normal
2015-06-12,5,0.8,0.8,0.0,0.7714285714285715,0.33523268393900996,0.08522864845907054,normal
2015-06-13,4,1.0,1.0,0.0,0.8571428571428573,0.2992052966172378,0.47745526055942283,normal
2015-06-14,2,1.0,1.0,0.0,0.8571428571428573,0.2992052966172378,0.47745526055942283,normal
2015-06-15,9,0.7777777777777778,0.7777777777777778,0.0,0.8253968253968255,0.2932515518512035,-0.1623829347822503,normal
2015-06-16,9,1.0,1.0,0.0,0.9396825396825398,0.10321122671116618,0.5844079393248274,normal
2015-06-17,11,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.8747474747474747,0.17615188556204084,-1.8693693129782143,normal
2015-06-18,11,0.6363636363636364,0.7272727272727273,0.09090909090909091,0.8227994227994229,0.1863801578023034,-1.000298468646765,normal
2015-06-19,6,0.5,0.5,0.0,0.77994227994228,0.22332632706310437,-1.2535122196460875,normal
2015-06-20,3,1.0,1.0,0.0,0.77994227994228,0.22332632706310437,0.9853639870929287,normal
2015-06-21,1,1.0,1.0,0.0,0.77994227994228,0.22332632706310437,0.9853639870929287,normal
2015-06-22,4,1.0,1.0,0.0,0.8116883116883118,0.2382624363746208,0.790354078372661,normal
2015-06-23,7,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.7708719851576994,0.22471392849903649,-0.25181470169628456,normal
2015-06-24,6,0.6666666666666666,0.6666666666666666,0.0,0.7881880024737169,0.20853653279401374,-0.5827340379111677,normal
2015-06-25,9,0.7777777777777778,0.7777777777777778,0.0,0.808390022675737,0.1979586641828225,-0.15463958106773049,normal
2015-06-26,4,0.5,0.75,0.25,0.808390022675737,0.1979586641828225,-1.5578505944600982,normal
2015-06-27,4,1.0,1.0,0.0,0.808390022675737,0.1979586641828225,0.9679292296461636,normal
2015-06-28,13,0.6153846153846154,0.6153846153846154,0.0,0.753444967730682,0.18908983171290414,-0.7301310234158134,normal
2015-06-29,3,0.6666666666666666,0.6666666666666666,0.0,0.7058259201116345,0.15566944704967162,-0.2515538802708842,normal
2015-06-30,3,0.6666666666666666,0.6666666666666666,0.0,0.6990231990231991,0.15627742446365117,-0.20704546717212072,normal
2015-07-01,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6514041514041515,0.20950135926013705,-1.5182279446496139,normal
2015-07-02,4,1.0,1.0,0.0,0.6831501831501833,0.24557382314529116,1.2902426357647894,normal
2015-07-03,8,0.75,0.875,0.125,0.718864468864469,0.23231994916547932,0.1340200497089188,normal
2015-07-04,4,1.0,1.0,0.0,0.718864468864469,0.23231994916547932,1.2101222135481824,normal
2015-07-05,4,1.0,1.0,0.0,0.7738095238095238,0.2486737306967186,0.9095873358104604,normal
2015-07-06,3,0.3333333333333333,0.3333333333333333,0.0,0.7261904761904763,0.29935998750067105,-1.3123234876413212,normal
2015-07-07,2,1.0,1.0,0.0,0.7738095238095238,0.314445005327897,0.7193323867701739,normal
2015-07-08,11,0.7272727272727273,0.8181818181818182,0.09090909090909091,0.8300865800865802,0.2514062508726264,-0.40895503774066055,normal
2015-07-09,11,0.7272727272727273,0.8181818181818182,0.09090909090909091,0.7911255411255412,0.2416281571727756,-0.2642606499173693,normal
2015-07-10,12,1.0,1.0,0.0,0.826839826839827,0.2527560273072722,0.6850882054324441,normal
2015-07-11,6,0.8333333333333334,0.8333333333333334,0.0,0.8030303030303031,0.24131691546263162,0.12557358544441846,normal
2015-07-12,4,1.0,1.0,0.0,0.8030303030303031,0.24131691546263162,0.8162283053887204,normal
2015-07-13,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8506493506493508,0.14804836160141238,-1.2427201624697273,normal
2015-07-14,6,0.0,0.5,0.5,0.7077922077922079,0.33910457155051105,-2.087238766955931,negative_spike
2015-07-15,6,1.0,1.0,0.0,0.746753246753247,0.3569154026675393,0.7095427974080686,normal
2015-07-16,2,1.0,1.0,0.0,0.7857142857142857,0.36911161759471345,0.580544485925667,normal
2015-07-17,6,0.8333333333333334,0.8333333333333334,0.0,0.761904761904762,0.35819949512370625,0.1994100282131976,normal
2015-07-18,4,0.5,0.75,0.25,0.7142857142857144,0.3691116175947135,-0.5805444859256672,normal
2015-07-19,6,1.0,1.0,0.0,0.7142857142857143,0.3691116175947135,0.7740593145675558,normal
2015-07-20,11,0.8181818181818182,0.8181818181818182,0.0,0.735930735930736,0.3702943863637117,0.22212349222678554,normal
2015-07-21,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8311688311688312,0.19253527605189052,-0.8544001279943595,normal
2015-07-22,9,1.0,1.0,0.0,0.8311688311688312,0.19253527605189052,0.876884341888947,normal
2015-07-23,9,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.7994227994227996,0.1778158984447273,-0.1217271449535205,normal
2015-07-24,4,0.5,0.5,0.0,0.751803751803752,0.20910206242777962,-1.2042145777051858,normal
2015-07-25,4,0.0,0.5,0.5,0.6803751803751805,0.3484325619013366,-1.9526739311116335,normal
2015-07-26,8,0.75,0.75,0.0,0.6446608946608947,0.3220223905046023,0.3271173323508379,normal
2015-07-27,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6230158730158731,0.31339158526400407,0.1392851490062238,normal
2015-07-28,14,0.5714285714285714,0.6428571428571429,0.07142857142857142,0.6094104308390023,0.3132479890296268,-0.12125172623802083,normal
2015-07-29,16,0.875,0.9375,0.0625,0.5915532879818594,0.28996875712141784,0.977507766119278,normal
2015-07-30,8,0.875,0.875,0.0,0.6054421768707484,0.30243551652966955,0.8912902367497152,normal
2015-07-31,7,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.6360544217687075,0.3008245740630577,0.26005618975997696,normal
2015-08-01,8,0.75,0.875,0.125,0.7431972789115646,0.10880699322739341,0.06252099140556637,normal
2015-08-02,3,1.0,1.0,0.0,0.7789115646258503,0.14606309125783193,1.513650255312496,normal
2015-08-03,7,1.0,1.0,0.0,0.8265306122448981,0.15727614940610485,1.1029605468479793,normal
2015-08-04,15,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.8687074829931973,0.10992145353624841,-0.01856613300567067,normal
2015-08-05,9,1.0,1.0,0.0,0.8865646258503402,0.1207354836544802,0.939536337753764,normal
2015-08-06,11,1.0,1.0,0.0,0.904421768707483,0.12777848199126987,0.747999426844397,normal
2015-08-07,7,0.8571428571428571,0.8571428571428571,0.0,0.9248299319727892,0.10093906342654949,-0.6705736365305792,normal
2015-08-08,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.9129251700680273,0.12663784985831297,-1.9445884755377925,normal
2015-08-09,6,0.6666666666666666,0.6666666666666666,0.0,0.8653061224489796,0.14911465315722652,-1.3321256601983142,normal
2015-08-10,6,0.3333333333333333,0.5,0.16666666666666666,0.7700680272108844,0.23621022520023946,-1.8489237437004413,normal
2015-08-11,10,0.8,0.9,0.1,0.7605442176870749,0.232988314496066,0.16934661465002931,normal
2015-08-12,4,1.0,1.0,0.0,0.7605442176870749,0.232988314496066,1.0277587647725925,normal
2015-08-13,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.7129251700680274,0.20868726010459807,-0.22166424236043483,normal
2015-08-14,12,0.6666666666666666,0.75,0.08333333333333333,0.6857142857142858,0.19893898455737474,-0.09574603534847037,normal
2015-08-15,6,0.5,0.5,0.0,0.6619047619047621,0.2111946367765394,-0.7666139840287238,normal
2015-08-16,3,1.0,1.0,0.0,0.7095238095238096,0.24699249179942862,1.176052714639087,normal
2015-08-17,4,1.0,1.0,0.0,0.8047619047619049,0.20223617604046684,0.9653964936472521,normal
2015-08-18,10,0.3,0.6,0.3,0.7333333333333334,0.27822186723442,-1.557509974470202,normal
2015-08-19,9,0.7777777777777778,0.7777777777777778,0.0,0.7015873015873016,0.25437962715004225,0.2995148512641551,normal
2015-08-20,10,0.8,0.8,0.0,0.7206349206349207,0.2563135755865892,0.3096405611113165,normal
2015-08-21,12,0.25,0.5,0.25,0.6611111111111112,0.3130396574884621,-1.31328763393585,normal
2015-08-22,4,0.5,0.75,0.25,0.6611111111111112,0.3130396574884621,-0.5146667754613468,normal
2015-08-23,6,1.0,1.0,0.0,0.6611111111111112,0.3130396574884621,1.0825749414876595,normal
2015-08-24,5,0.8,0.8,0.0,0.6325396825396826,0.28480786555533677,0.5879764490836392,normal
2015-08-25,8,1.0,1.0,0.0,0.7325396825396826,0.271151115965976,0.9863884074660355,normal
2015-08-26,4,1.0,1.0,0.0,0.7642857142857143,0.2897042827239032,0.8136375599905383,normal
2015-08-27,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6976190476190478,0.33088385724318253,-1.1009473756768475,normal
2015-08-28,6,0.8333333333333334,0.8333333333333334,0.0,0.7809523809523811,0.26656744185702963,0.1965016883383914,normal
2015-08-29,11,0.8181818181818182,0.9090909090909091,0.09090909090909091,0.8264069264069265,0.23605726249699757,-0.034843699101241854,normal
2015-08-30,11,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.7354978354978355,0.2770406065193123,-1.3422634195523597,normal
2015-08-31,7,0.7142857142857143,0.7142857142857143,0.0,0.7232529375386518,0.27560504595712326,-0.03253649882133358,normal
2015-09-01,8,1.0,1.0,0.0,0.7232529375386518,0.27560504595712326,1.0041436705204685,normal
2015-09-02,9,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.6280148423005566,0.2791968080681773,-1.0554615971657697,normal
2015-09-03,7,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.6824366110080397,0.24751380940393208,0.1286760660117281,normal
2015-09-04,8,0.75,0.75,0.0,0.6705318491032778,0.24096384317478517,0.3297928429830002,normal
2015-09-05,6,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.648886827458256,0.23213369705037618,0.07659309886643546,normal
2015-09-06,8,1.0,1.0,0.0,0.7397959183673469,0.2263396095067311,1.1496179665579696,normal
2015-09-07,14,0.7857142857142857,0.8571428571428571,0.07142857142857142,0.7500000000000001,0.2266078021471304,0.15760395439119637,normal
2015-09-08,10,0.7,0.7,0.0,0.7071428571428572,0.19801070388010814,-0.036073085963989594,normal
2015-09-09,9,1.0,1.0,0.0,0.8023809523809524,0.1401125236171851,1.410431005860558,normal
2015-09-10,12,0.6666666666666666,0.75,0.08333333333333333,0.7955782312925171,0.14612937927209707,-0.8821741751589426,normal
2015-09-11,14,0.7857142857142857,0.8571428571428571,0.07142857142857142,0.8006802721088436,0.14489103919259824,-0.10329131793073967,normal
2015-09-12,6,0.5,0.6666666666666666,0.16666666666666666,0.7768707482993198,0.18001907540288103,-1.5380078343346981,normal
2015-09-13,3,1.0,1.0,0.0,0.7768707482993198,0.18001907540288103,1.2394756011345964,normal
2015-09-14,5,1.0,1.0,0.0,0.807482993197279,0.19899325495273124,0.9674549363416935,normal
2015-09-15,14,0.7142857142857143,0.7857142857142857,0.07142857142857142,0.8095238095238095,0.1977767586409061,-0.48154341234307785,normal
2015-09-16,7,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.7687074829931974,0.1806567581617615,-0.3012440235352467,normal
2015-09-17,3,1.0,1.0,0.0,0.816326530612245,0.19280044518052186,0.9526610232449351,normal
2015-09-18,9,0.7777777777777778,0.7777777777777778,0.0,0.8151927437641724,0.19303366220684873,-0.19382612109540726,normal
2015-09-19,4,1.0,1.0,0.0,0.8866213151927439,0.1429830636774093,0.7929518496194417,normal
2015-09-20,6,0.6666666666666666,0.6666666666666666,0.0,0.8390022675736963,0.15401149543570855,-1.1189788166102865,normal
2015-09-21,6,0.16666666666666666,0.5,0.3333333333333333,0.719954648526077,0.279650313055524,-1.9784994188422602,normal
2015-09-22,7,0.8571428571428571,0.8571428571428571,0.0,0.7403628117913834,0.28434099288979636,0.41070421877838337,normal
2015-09-23,5,0.4,0.6,0.2,0.6954648526077098,0.312557952730246,-0.9453122213873456,normal
2015-09-24,8,1.0,1.0,0.0,0.6954648526077098,0.312557952730246,0.9743317830569489,normal
2015-09-25,11,0.6363636363636364,0.7272727272727273,0.09090909090909091,0.6752628324056896,0.310916796924652,-0.1251112722979716,normal
2015-09-26,8,1.0,1.0,0.0,0.6752628324056895,0.310916796924652,1.0444503828881517,normal
2015-09-27,14,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.6310451453308596,0.333530489686573,-0.8212211376698885,normal
2015-09-28,12,0.5,0.6666666666666666,0.16666666666666666,0.6786641929499073,0.2748053760083946,-0.6501480995206207,normal
2015-09-29,9,1.0,1.0,0.0,0.6990723562152134,0.2948430609448813,1.0206366831914109,normal
2015-09-30,9,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.7371675943104515,0.2655314506884727,-0.26550876538726154,normal
2015-10-01,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6419294990723562,0.27493965434699336,-1.1224141765652786,normal
2015-10-02,7,0.8571428571428571,0.8571428571428571,0.0,0.673469387755102,0.28661046148972374,0.6408470522432085,normal
2015-10-03,6,1.0,1.0,0.0,0.673469387755102,0.28661046148972374,1.1392836484323707,normal
2015-10-04,9,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.7018140589569162,0.2585506381633796,-0.5656861048199735,normal
2015-10-05,12,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.72562358276644,0.24414093122348762,-0.24148722544932041,normal
2015-10-06,10,0.7,0.8,0.1,0.6827664399092972,0.21218929151222155,0.08121785961903809,normal
2015-10-07,11,0.8181818181818182,0.9090909090909091,0.09090909090909091,0.7044114615543187,0.2179236662361705,0.5220651735190761,normal
2015-10-08,11,0.6363636363636364,0.8181818181818182,0.18181818181818182,0.747701504844362,0.15207327190518935,-0.7321330506398238,normal
2015-10-09,9,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.7046176046176047,0.15848595058218187,-0.9405379373659619,normal
2015-10-10,7,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.6638012780869925,0.09299434073656004,0.5428764352632719,normal
